Generation, Best_Individual, Best_Fitness, Worst_Individual, Worst_Fitness, Avg_Fitness, Var_Fitness, StdDev_Fitness, Med_Fitness
125, JIIUOBBBJVOBYBC, 1.6066759824752808, UECZMXSKKLSPUPD, -1.7565536499023438, 0.12372343763581012, 0.30029242796902844, 0.5479894414758631, 0.0783095732331276
126, DZVUUJVXOYBQUYB, 1.6743544340133667, NPCQICSMESSLUPD, -1.2298734188079834, 0.17399016956961713, 0.31291821411091153, 0.5593909313806504, 0.1359553188085556
127, JBYYWYRWXJCJGYB, 1.6224013566970825, BVKHZYIFUCPQUNF, -1.1404227018356323, 0.18674342684296424, 0.3050904182187339, 0.552349905602177, 0.11931530013680458
128, RWUBJYIJXZVURPT, 1.7267106771469116, VTFYDEZTKZBGTBX, -1.4010777473449707, 0.19210678819543683, 0.30358979797779334, 0.5509898347318155, 0.13037218898534775
129, RWULVIUBOROURPT, 1.6800719499588013, GOCQFJEEALCEPJX, -1.40238356590271, 0.19681361066456884, 0.29058947832132265, 0.5390635197463493, 0.14018193632364273
130, ROWUYYSOTWUJBXY, 1.582302451133728, DGSMLLWPYLYZJZT, -1.227500557899475, 0.18119638234516605, 0.29334666745296895, 0.5416148700441753, 0.11852306872606277
131, DBYRWYGWYZKUUBO, 1.591421365737915, GOSCTKWGFYLYOWP, -1.2959164381027222, 0.2111761489538476, 0.3147373093757387, 0.5610145357971918, 0.1641852930188179
132, YJYUGUUUXLTABOJ, 1.567009449005127, POAGPOEZCPHBTAU, -1.2643048763275146, 0.2172298119952902, 0.3135769727970803, 0.5599794396199563, 0.14299041032791138
133, YJRZGIRZYURUXXJ, 1.574516773223877, RQZUFYPQWDSZOKP, -1.2278473377227783, 0.1912508212713874, 0.27985700735784247, 0.5290151296114719, 0.16071650385856628
134, BPTBYUJYUXXQPPJ, 1.5395625829696655, HUDMRZNMYERSCUB, -1.3978582620620728, 0.17163784961216152, 0.3119559521108902, 0.5585301711733129, 0.11138070374727249
135, RMSOXUXJRTTVUBY, 1.6043256521224976, SGBCMHLNFKKIQMU, -1.5225749015808105, 0.16200969789829106, 0.30649488138969005, 0.5536197985889685, 0.08805323392152786
136, VJYUUJJZRXQWPCJ, 1.5513933897018433, PLFIEBDPOSKPUCR, -1.2971848249435425, 0.17333296987216454, 0.3213272194030065, 0.566857318381801, 0.11320066824555397
137, VJBUUYUUIXXZGAN, 1.6041146516799927, XVTQOYIFPDMUTFY, -1.0686944723129272, 0.196577274424606, 0.32487358568088937, 0.5699768290736821, 0.1523626297712326
138, AXYZBBURSGXJJUO, 1.5851489305496216, NCSPZCGNWDANOPI, -1.0782352685928345, 0.18901266316510737, 0.30688390142092525, 0.5539710294058032, 0.14972195029258728
139, HXVWBYJZSVBJJUO, 1.591632604598999, RNSTIEEQZZSKMJJ, -1.2282365560531616, 0.17283264738088475, 0.3001686167571183, 0.5478764612183282, 0.12692977115511894
140, ZEIUYEJLBYYFDPR, 5.6269444E7, JSPOZIJGSUSIDTR, -1.1329140663146973, 112539.03515550336, 6.31981029163599E12, 2513923.2867444446, 0.1331987977027893
141, OBYQIJJJRXJNOYO, 1.602856993675232, WWNQUWZMGHLSPSJ, -1.270302653312683, 0.17817042763461358, 0.29040189946244077, 0.5388895058009951, 0.12344209477305412
142, OYYJOOBVQZUQPLZ, 1.5758299827575684, FJGSMJBEDPXCZGQ, -1.4223370552062988, 0.19802171898738016, 0.27611867708826215, 0.5254699583118545, 0.16517042368650436
143, BXYJNXUZBYUUTCC, 1.5684223175048828, JCIXPSZCEMIVZTH, -1.1438839435577393, 0.19183983425213955, 0.31113249079115607, 0.5577925158974043, 0.1668899953365326
144, MDSJOBQPVXBWOXJ, 1.5989865064620972, CQZKZVDZTGIFOSP, -1.4459680318832397, 0.2522602089783177, 0.3169193174286019, 0.5629558752056878, 0.18693731725215912
145, ROYRGUPROUUYOXR, 1.6591423749923706, QLXAQISCMNBSPUB, -1.3486984968185425, 0.23209851525747216, 0.3256871309762822, 0.5706900480788869, 0.18892789632081985
146, PJOUVYIMXXBJXUX, 1.5845770835876465, GYKLUIPBZSHCNON, -1.31525456905365, 0.2048322571180761, 0.3257930601758892, 0.5707828485298846, 0.19316190481185913
147, THRPJOYUJYHWCBO, 1.563401222229004, JXWBMHUCETONDGV, -1.323901891708374, 0.22910871017863974, 0.2930922588382626, 0.5413799579207403, 0.21034881472587585
148, EOFSXBUYUBRBQDW, 1.5951019525527954, RNXAACTIYXSGPCN, -1.4229487180709839, 0.2163870111554279, 0.30633297978774426, 0.5534735583456036, 0.17003151029348373
149, XYJBHVZOXZYOVFS, 1.6125972270965576, VQSMFXWJPOAKWPQ, -1.4641999006271362, 0.16841415332972245, 0.3088446734767491, 0.5557379539645904, 0.1246519573032856
150, VXGWKCQJUUJISBY, 1.6357978582382202, ZCRFNSZKQENYEFJ, -1.1925084590911865, 0.18649598718434574, 0.358473541405759, 0.5987265998815812, 0.1225920207798481
151, KJJXXBRAJOUILZI, 1.6347124576568604, KLLUPKMZUVHOFYA, -1.1688851118087769, 0.24004979046899824, 0.3070875986283714, 0.5541548507667974, 0.22182361036539078
152, GWXUGFVYJZXZUHJ, 1.5511294603347778, YLSUCEFVNMMVMNZ, -1.3652126789093018, 0.17441032499761785, 0.32054767883877683, 0.5661693022751912, 0.15279097110033035
153, GWXOXBBIQVBGHUJ, 1.6004173755645752, KPTSAVJSNYFBPZU, -1.2142213582992554, 0.182485996084637, 0.3145409832511484, 0.56083953431543, 0.17802444100379944
154, GWXJRBBIKUBGUUJ, 1.6719564199447632, UCDNXEQREODGDLX, -1.3415886163711548, 0.16600769182108344, 0.32094009512658184, 0.5665157501134296, 0.12853015959262848
155, KCYUVYJJBVCJBJT, 1.6084305047988892, NWXCNDQEVSEHUAT, -1.2245665788650513, 0.17650823460542597, 0.3005671854893444, 0.5482400801558971, 0.11892559379339218
156, YYBHZEJXBYBYWOX, 1.5952794551849365, MRLBWMHHYQKBDFG, -1.1703065633773804, 0.21119136346597225, 0.29361274578619495, 0.5418604486269458, 0.17724446952342987
157, CJCSWXUUXOUYRGB, 1.631248116493225, NGNFBEDLSWZYDTP, -1.119417667388916, 0.1589865290024318, 0.2713423949720075, 0.5209053608593479, 0.1257830448448658
158, BXXJTOVYJYBUGUZ, 1.5817979574203491, WPCHBCMZDMIPZEP, -1.2873406410217285, 0.1574320582463406, 0.29155768403423094, 0.5399608171286422, 0.11638922244310379
159, UBBGGMKRBJBUOUI, 1.5688817501068115, GUWBSREEVCLZLQY, -1.0853632688522339, 0.16601347464183344, 0.3206956022633318, 0.5662999225351631, 0.12123631313443184
160, SJJOVIWJYRBBOXM, 1.6625853776931763, PJVZHUQKWSVZUEB, -1.1961102485656738, 0.1554836086095311, 0.3309977466804097, 0.5753240362442801, 0.11041811108589172
161, KUBYGNGUJJMXOYU, 1.6052181720733643, CDQUKUCCSPBTAZQ, -1.348956823348999, 0.1717596746836789, 0.3465121292458908, 0.5886528087471348, 0.1649799421429634
162, WSJYUXYOBXQVQNO, 1.6171400547027588, NCERHWOPJFXMHBR, -1.3095719814300537, 0.1987565336190164, 0.3417038625477155, 0.5845544136756778, 0.11571105569601059
163, XRWYXOJAOJUJZOY, 1.5930533409118652, NPOZWMCRYNHLMPK, -1.1466196775436401, 0.2220655677150935, 0.3327191505879538, 0.5768181260917117, 0.18513616174459457
164, RGYSZXYQWJJJXUX, 1.6796114444732666, GTXVKPZUNMNXAXY, -1.1514520645141602, 0.2431440847069025, 0.33471364638329226, 0.5785444204063265, 0.1863437071442604
165, RGYSZXYTWOOJXUX, 1.6111462116241455, OKUUCOSMSKSPYFJ, -1.5611382722854614, 0.23550254241190852, 0.2965996231658948, 0.5446096062005286, 0.22233641892671585
166, VVYURJYXYUFQPRL, 1.6939266920089722, PXEZZPUZTURHJNL, -1.1116607189178467, 0.21744954259553925, 0.30783658818276544, 0.5548302336595992, 0.19317147135734558
167, XXBBBZXMVXOYZQV, 1.59695565700531, XLLZSRQKZBXPOEU, -1.3450465202331543, 0.19184866729704664, 0.33103366557242236, 0.5753552516249612, 0.17360419034957886
168, YUWUOJYXJUFDYYR, 1.59262216091156, JZYSTSERRKZKIMV, -1.276139259338379, 0.20064202916109936, 0.30230895707459554, 0.5498262971835701, 0.20216814428567886
169, GSWBGWTDIXOBOUY, 1.6342023611068726, JCMPIUGPLXFYTJD, -1.0201642513275146, 0.18352567867730976, 0.28096813551462824, 0.5300642748899687, 0.10517338290810585
170, FBBOUUURRUUXBNB, 1.5555440187454224, LSGOMNLJIXOPQOW, -1.2218226194381714, 0.15362292344780873, 0.2691730409645947, 0.5188188903312935, 0.12931672483682632
171, JMYNUUUBBBXVYZY, 1.5918288230895996, VEDUTSPOGUUFJZE, -1.291292667388916, 0.16287576210871338, 0.3042723271867209, 0.5516088534339536, 0.10045396909117699
172, KCXZXYOOYNQOJJO, 1.5724968910217285, NFQHOIMHMOROGFY, -1.2912827730178833, 0.16101214728393826, 0.3305224951374765, 0.5749108584271796, 0.11726022139191628
173, ZXDUBUUDJBSJBOY, 1.56202232837677, UCLRDAPJXTXPKVY, -1.0962204933166504, 0.18867316315416247, 0.2766888160630636, 0.5260121824283764, 0.17841534316539764
174, HSXXXYXOXYSGLIA, 1.5957907438278198, NTFIKIZEPOTKGOF, -1.2174413204193115, 0.18081644102185965, 0.29753953560865243, 0.5454718467608135, 0.15748470276594162
175, YIBXNOXZXSOOYXB, 1.5824863910675049, DZMHJSVTBCOLBAG, -1.2274181842803955, 0.18616254050051795, 0.3189720747073194, 0.5647761279545369, 0.15750711411237717
176, BYYXUBXSQPTJXJO, 1.5954726934432983, ZRCQLMBOSGKQPBC, -1.2992372512817383, 0.17144545082375406, 0.3119139432773842, 0.5584925633143061, 0.1460132747888565
177, RAOGWBBBNJYBOZZ, 1.6908220052719116, QARSYNKKGPKSHDG, -1.3628464937210083, 0.13900005204370244, 0.3154134354654861, 0.5616168048282442, 0.09305191785097122
178, SEUVYBUUSXBBUSA, 1.656710147857666, DZHLNLUQJHZZMFQ, -1.1378557682037354, 0.1458797402436612, 0.3157634514636152, 0.5619283330315488, 0.10621429979801178
179, XIPLFXJYHYBUOOJ, 1.5622340440750122, YDGXPYLUZFLNZAE, -1.1790165901184082, 0.18459777988283896, 0.3077560990615539, 0.5547576940084328, 0.12548427283763885
180, CHTWXUOJOXUUYJF, 1.5882188081741333, MYPCFPBSPXXLZSQ, -1.1690229177474976, 0.15276322008762508, 0.2971833444182061, 0.5451452507526834, 0.05357499606907368
181, VXBXYUROCJYVXJX, 1.6608145236968994, VLJBWGZZPZUEGPN, -1.1763817071914673, 0.1787984425072791, 0.3002901874369845, 0.5479873971515992, 0.12184371426701546
182, IIUUMJQUZOXOBXJ, 1.5664596557617188, KPZJGYPMFYOKHVN, -1.2641310691833496, 0.15184248073701748, 0.2663294815627507, 0.5160711981526878, 0.11451615393161774
183, JYUWFUZJUOYUOJS, 1.5645583868026733, OLTGHMSPBXCRSRE, -1.6034495830535889, 0.15158830398693682, 0.30057813767825003, 0.5482500685620112, 0.15748485922813416
184, CWUXOUXQUWUBYOQ, 1.64980947971344, KPJKVTGFYSPCQNB, -1.7374259233474731, 0.13487094985181466, 0.3249777172442572, 0.570068168944958, 0.08943137526512146
185, PXRYUOOUWJYJXRV, 1.6017473936080933, XUPBQXFSPPMNGPX, -1.3150910139083862, 0.1297030082582496, 0.30756925605953606, 0.5545892678906941, 0.07985734194517136
186, SLFTTXUOBQRGWOQ, 1.581133484840393, ICIDHHCPYPTZHSC, -1.395205020904541, 0.09550617917720229, 0.2902727811160684, 0.5387696920912204, 0.043597275391221046
187, SDVCXVOXSYYYBJC, 1.587557077407837, MSCCEPAXCLDJKNA, -1.3008233308792114, 0.0812413689387031, 0.27658010495298907, 0.5259088371124686, 0.040198035538196564
188, YQNOYWOOOYQBXBY, 1.650637149810791, SSLUFTWOTIMCIQO, -1.008818507194519, 0.11420714295795187, 0.28949582857909567, 0.5380481656683681, 0.07717717438936234
189, MQYBOXYUZYURGYQ, 1.6281567811965942, GCVECLPBTRFYJCA, -1.0852164030075073, 0.11599314668687294, 0.2879170735787792, 0.5365790469062124, 0.054264700040221214
190, RXXOHZFVUYJWBJX, 1.626871109008789, MMHQJDPHUUSKPKW, -1.5620006322860718, 0.1861687747495598, 0.30243186208743433, 0.5499380529545436, 0.14295229315757751
191, YHISOOUJJYXCBIW, 1.625105381011963, KHBLSSMZJDPPORY, -1.1701735258102417, 0.1735676154224202, 0.28759333819075866, 0.5362772959866553, 0.10621631518006325
192, KJYZURAYEBXBXYY, 1.573927402496338, HLDAIDQYXVEZSCL, -1.2641403675079346, 0.15780285861931043, 0.32638753198768544, 0.5713033624858911, 0.07321520149707794
193, OOSXMOJOBGJOXHT, 1.5705434083938599, MLHMJCLYDTWMZAS, -1.275037169456482, 0.20776466292887927, 0.34610569186877443, 0.5883074807180123, 0.15596476942300797
194, YYGGZSOYGNBBXJJ, 1.5838760137557983, RRLBGVVZAHOPUCR, -1.2097810506820679, 0.2186818884483073, 0.33114513075941376, 0.5754521098748476, 0.17916680872440338
195, ODBJJJOHHYXYUGK, 1.5641014575958252, CSUSEUHLLXGMPUK, -0.9893966913223267, 0.22665512213029432, 0.3145887866996043, 0.5608821504555161, 0.17011712491512299
196, YBBJJJQZHYXYUGK, 1.5979373455047607, XPKUZKVPCYLPUUR, -1.091245174407959, 0.2428781253999332, 0.3354962499923354, 0.5792203811955648, 0.20026714354753494
197, ZWBJJXBRAVRPNXW, 1.6407064199447632, ZJJAGANDLHLZSBW, -1.470304250717163, 0.24116040660080035, 0.32809629255721906, 0.5727969034109901, 0.20285946875810623
198, JBUYGCYBUXRLOOG, 1.5574030876159668, ZQPDTQBWYDKWQKY, -1.0191787481307983, 0.21409570247953524, 0.3014065619891126, 0.5490050655404853, 0.18497788906097412
199, TBRBJQBJQQVBYUO, 1.616362452507019, XPUYWHBCVFXHMEE, -1.0830739736557007, 0.17895841025863773, 0.293972040890305, 0.54219188567361, 0.15766356140375137
200, VBJVVBYUBCKOJOX, 1.6719567775726318, XGPBLOZERCEWXKG, -1.2980369329452515, 0.15943740468635223, 0.3008303557727845, 0.5484800413622947, 0.1394490972161293
201, ISYYBIFUUXGVOBJ, 1.5779210329055786, VZKXRQSZPKNOHDD, -1.1627143621444702, 0.18038972215121613, 0.2970969863320489, 0.5450660385054722, 0.1199047900736332
202, GWZNBYSYJYJOYSS, 1.596489667892456, QKNRRBZPKDHOMOV, -1.4532867670059204, 0.17043659796798602, 0.31637027770506476, 0.5624680237178508, 0.13613946735858917
203, BGVXTVBYGWOJBUO, 1.8497875928878784, GPUCPTHEFPEYAER, -1.2410037517547607, 0.2140343354009092, 0.28713954387977525, 0.5358540322511115, 0.14627622812986374
204, YYUUIKOUJJOZBVP, 1.5798269510269165, MTSMVNXONDYSGKG, -1.3732414245605469, 0.19441309010935948, 0.31277525109379933, 0.5592631322497482, 0.17448966950178146
205, SOOYJMTPROJBOGK, 1.5943835973739624, ZTBIVCXCPMVMFZU, -1.069865345954895, 0.1810928978282027, 0.2989796394883923, 0.5467903066883979, 0.13178367912769318
206, ERUXYYYUXMOUVOT, 1.5699423551559448, KSPEXSWTKKQUPUN, -1.2517499923706055, 0.16348393838875927, 0.2987785964447458, 0.5466064365196825, 0.09938833117485046
207, HRGAOXBJUBIAYIC, 1.507153868675232, UPFAYTUFXMOGPBS, -1.1107053756713867, 0.14281108631868847, 0.2818855584692962, 0.5309289580247966, 0.10686046630144119
208, SIHRBOBOJJBDOYM, 1.5472984313964844, OSPXYELOPGPWFOT, -1.4252967834472656, 0.16360975658253302, 0.27191269340565205, 0.5214524843220637, 0.13212693482637405
209, CYOXJBUWGJORWJN, 1.6196608543395996, OJWOVGPLTQFXMTJ, -1.0062509775161743, 0.12186726570237079, 0.2816019351187527, 0.5306617897670348, 0.024549473077058792
210, IUBXJUOXMYYVOVN, 1.5965100526809692, KEJSPGLFBLTZOMH, -1.1631499528884888, 0.13292253567348233, 0.2989946393511557, 0.5468040228008164, 0.07472405582666397
211, WJBXPBUXFGYYJXU, 1.5685850381851196, LHIQPHXTKPPEXLZ, -1.0805673599243164, 0.16445787551417015, 0.28669924780043937, 0.5354430388009909, 0.1253933273255825
212, NJVABBXOBJGUJXX, 1.6151481866836548, CETLSGYTZYZKHXV, -1.5521868467330933, 0.16964757020480464, 0.29653962304833464, 0.5445545179762395, 0.10181650519371033
213, SWBYUBBZVOJBOVN, 1.637575387954712, CIQUKPYUZWJDHXR, -1.1543017625808716, 0.19856515415449394, 0.2998524861409829, 0.5475878798338975, 0.15527183562517166
214, FXBVYJOJOJJWXQS, 1.5942966938018799, CMTHPKXEZGDHHMO, -1.1540882587432861, 0.18899330025631936, 0.32313386731389543, 0.5684486496719783, 0.12317456305027008
215, RWUHGWRXOHPITUY, 1.6445409059524536, OGUEMJXIEFXCQCD, -1.2636069059371948, 0.1743946353435749, 0.30741590312517525, 0.5544509925369195, 0.12690921127796173
216, PNOYJYCOYOVXOYN, 1.6316274404525757, DYYSPPYNRELUCKO, -1.0154051780700684, 0.20017457008571363, 0.2903974039163613, 0.538885334664399, 0.18569637835025787
217, LCJXBJOYBJJELXO, 1.556625247001648, ERNLFNAZICRQPYD, -1.812208890914917, 0.22426372192031704, 0.3099544134345431, 0.5567354968335889, 0.1979048103094101
218, NGVVJAUYXXUXJXM, 1.6258983612060547, HDMFXMXLSRNAIFV, -1.5489957332611084, 0.19244890436652348, 0.318884295929775, 0.5646984114815403, 0.1402474343776703
219, DROYXXWJOSFXYBO, 1.5607988834381104, DVNLZHMQKUFEWFB, -1.1112067699432373, 0.19407135823881252, 0.3005305257625997, 0.5482066451280937, 0.15933679044246674
220, YSOYJXXUOBFRMBJ, 1.6156362295150757, ZIHUSGUTOSMVWTK, -1.294421911239624, 0.18939387704164257, 0.3431177277802806, 0.5857625182446216, 0.15631430596113205
221, KRWVWXOYOUXXJZS, 1.5960493087768555, KOEFNWUZDTHOOZC, -1.1974438428878784, 0.1689442675705068, 0.26951028411688116, 0.5191437990738993, 0.13301290571689606
222, BOXXBSMBJBFIXUB, 1.570833683013916, RNMORFJGYPYEQKL, -1.3828407526016235, 0.18268625905620867, 0.2750528666629833, 0.5244548280481202, 0.1421607807278633
223, RDSDUBBRJYYXBUU, 1.594294548034668, EEXSZVZPUCHDNMJ, -1.4206074476242065, 0.16486701009760146, 0.3124714972755988, 0.558991500181889, 0.12868639826774597
224, ZRZYBJXOCJYOCHY, 1.5041389465332031, MJSGXWSPYXSTKQP, -1.3758060932159424, 0.14196617060527206, 0.2844634757262163, 0.5333511748615694, 0.09304552897810936
225, AORKXVYOYJOUUVY, 1.6260066032409668, ZLGPEQSMNGEHIKV, -1.117356777191162, 0.14140031256410293, 0.3216571066421785, 0.5671482228149697, 0.09319865703582764
226, BSOOJBYYJOHIWXM, 1.6475695371627808, EBEPMTBPBWXDMSW, -1.1126019954681396, 0.12226989188464359, 0.303047780056276, 0.5504977566314653, 0.050772007554769516
227, FGBLEAWWUEQUIBD, 1.1553073E7, DDAYJTETKDCZEPD, -1.3313063383102417, 23106.30267572694, 2.664120224612032E11, 516151.16241388355, 0.11355455592274666
228, CPTCCVOVYBOJYJG, 1.5467325448989868, POPKLFNZUCLHOJR, -1.4606530666351318, 0.13650658096862026, 0.314901238757348, 0.561160617610812, 0.07975045591592789
229, RABOBKRGYXXBJGU, 1.5179437398910522, JPBFFORDGGPXLHT, -1.1971750259399414, 0.15314255770493765, 0.28369865394376304, 0.5326336958396108, 0.13272560387849808
230, SVZBJLZNYUBOYYU, 1.6175475120544434, FGUKMGNDUDMHLPP, -1.320839762687683, 0.13713926869258283, 0.3041064258675301, 0.5514584534373647, 0.07725909724831581
231, RFWYOJRBZOUJJXJ, 1.5950982570648193, SPRDTZZEDVCLNRZ, -1.2636752128601074, 0.18201484705647453, 0.3103714975611867, 0.5571099510520223, 0.16481657326221466
232, BXDEQXYPPDXBCCE, 7.9575776E7, XUZSCIKWUMYKIVP, -1.273525357246399, 159151.73380563784, 1.2639228319082594E13, 3555169.2391618425, 0.11919882521033287
233, AZBXOXXYHOJJYYQ, 1.5762956142425537, IJWFUFGCZBPCMHM, -1.4010742902755737, 0.1564679113687016, 0.3279716433865948, 0.5726880855986047, 0.09521869942545891
234, UYOYBYRWENNQSYQ, 1.6967589855194092, FHQOCTGILGHMPBS, -1.2782121896743774, 0.2048339346286375, 0.32124168066538705, 0.5667818633878355, 0.15467103570699692
235, TDVOXBBOXFVUXEA, 1.6462198495864868, MHMOSXJPREXDMNZ, -1.205471158027649, 0.20562385093607008, 0.3464672620396765, 0.5886146974377011, 0.169043630361557
236, ZGAJZOQBQXJYJUB, 1.5588878393173218, TXSPSZZETPQQFUJ, -1.3698780536651611, 0.22274805623223073, 0.324989599282564, 0.5700785904439527, 0.1688210889697075
237, BOOYJVYXOCCRAJG, 1.5287832021713257, YLAPOTCZQFVNINO, -1.2142903804779053, 0.2080945161052514, 0.2894304239650397, 0.5379873827191858, 0.18039561063051224
238, HASAATUUQFPIKOD, 2.5236964E7, AJESIIPBTHOFZZZ, -1.3255257606506348, 50474.09724442385, 1.2712559741133118E12, 1127499.8776555639, 0.08954346552491188
239, BJOBUOZBUJYGLMD, 1.5695115327835083, PUVXGPEHQHONQBU, -1.0867260694503784, 0.20725275813395275, 0.30349623041328583, 0.550904919576224, 0.14543505012989044
240, GOJJJOBBXGWXZOE, 1.605512022972107, ZZXETOLZQYSICIQ, -1.5156867504119873, 0.18332546280731912, 0.3285915062522749, 0.573229017280419, 0.10555776953697205
241, OYYZRXYUBQYRVSB, 1.5911455154418945, YKGTGJVPUSMMYLR, -1.193079948425293, 0.1948721419032081, 0.3264216826141346, 0.5713332500512591, 0.16028302162885666
242, IYUFOGBBJVUPGLK, 1.2329173E7, NARFBCPZZYNZYYK, -1.229917287826538, 24658.526478394924, 3.034077547142108E11, 550824.6133881554, 0.15067151933908463
243, WZXGKCUUXXQVOOC, 1.6241689920425415, MJLCQOCILOFBGTQ, -1.1229579448699951, 0.13533599790465087, 0.29794129431418076, 0.5458399896619711, 0.09972303733229637
244, OSOGYVZBXBXBOXO, 1.649430274963379, POXSQFSGOTZRETH, -1.1637988090515137, 0.13299395623931196, 0.2853207861581458, 0.5341542718711008, 0.10007471963763237
245, OJJXJBVUZZBVIXY, 1.580550193786621, WNHBYGDZYSGPJIV, -1.3345389366149902, 0.1648035718675237, 0.3271240634330257, 0.5719476054963651, 0.1298074945807457
246, YXYOOCYYJTWYJIH, 1.585928201675415, ZZLMRLHLXGBFTGT, -1.2256784439086914, 0.15564226801134645, 0.27842826584853575, 0.5276630230066683, 0.117591243237257
247, XBJYOOUQJBQVIBC, 1.5747281312942505, DVTCQHZBPYEHYSF, -1.29301118850708, 0.15483331238661777, 0.2908545821212879, 0.5393093566046188, 0.09849021956324577
248, OBUXJSHWJXXRAOD, 1.5911717414855957, VJSZPKWOPMUHUUE, -1.3812047243118286, 0.07534441107488238, 0.29441243923118454, 0.5425978614325572, 0.03225949965417385
249, XZVOIVUXYYYBPLN, 1.644248366355896, ZVLJOSPLAYKRQOC, -1.09774649143219, 0.13858667284040713, 0.269743630800603, 0.5193684923063807, 0.0716744028031826
250, TVXDLXEUMBHVTGU, 5.9883536E7, ETKNMESKTQAXWTO, -1.1207598447799683, 119767.2129244054, 7.157702894064624E12, 2675388.3632221743, 0.11456912755966187
251, JXXQRGWEYLGVXHT, 1.7649176120758057, NAIMVKQPDBPJMQS, -1.4919244050979614, 0.1056502433322894, 0.25912464414534664, 0.5090428706360071, 0.07209772244095802
